Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2022,15,77,80,15,75,N,0,24,51,3,19,29,35,10,25,11,10,4,1,18,26,53,11,27,12,18,5,18,18,11,1,1,24
2022,16,15,91,3,60,H,0,35,65,12,31,9,12,9,29,23,7,11,2,10,22,55,7,25,9,13,5,23,11,13,3,0,12
2022,17,15,75,13,59,A,0,31,53,9,23,4,6,4,26,18,11,4,1,16,19,51,8,26,13,17,8,19,11,11,8,0,12
2022,19,15,71,17,56,H,0,19,41,8,19,25,30,2,35,12,17,2,2,15,18,57,5,25,15,19,5,22,8,9,9,2,18
2022,24,15,72,11,53,H,0,25,46,7,17,15,17,2,37,12,13,5,3,12,19,59,6,22,9,15,7,21,4,8,7,1,14
2022,29,15,78,10,69,H,0,27,57,17,35,7,9,10,25,21,14,5,3,13,27,57,6,20,9,11,7,22,15,11,8,0,14
2022,31,17,72,15,69,H,0,23,49,14,31,12,14,6,24,16,13,4,2,13,26,67,10,28,7,11,18,21,17,8,7,2,12
2022,32,15,88,13,82,H,0,28,58,17,36,15,18,5,27,19,8,6,1,17,27,66,12,34,16,19,15,27,14,10,4,5,18
2022,36,15,52,10,47,H,0,17,57,6,32,12,13,9,36,8,8,1,2,10,19,58,3,20,6,11,5,32,3,5,5,0,13
2022,2,10,105,78,98,H,0,33,73,8,24,31,37,14,26,13,8,10,3,19,36,73,7,27,19,28,16,28,9,16,2,2,27
2022,3,79,86,10,77,H,0,29,79,10,32,18,24,18,31,18,10,9,5,21,25,56,10,24,17,25,4,35,15,19,1,3,20
2022,4,10,93,80,81,A,0,32,54,7,16,22,24,7,30,23,14,3,2,12,29,69,9,24,14,18,13,17,15,10,7,3,19
2022,5,10,70,81,65,H,0,20,41,8,16,22,33,2,36,11,19,4,1,17,21,63,9,29,14,23,10,26,16,9,10,2,23
2022,6,10,78,82,59,A,0,29,49,10,18,10,13,2,26,19,12,7,4,16,20,52,6,21,13,17,8,19,9,13,5,5,11
2022,7,83,88,10,77,H,0,31,64,10,21,16,24,15,14,25,10,10,3,16,29,45,10,15,9,16,4,24,22,22,2,0,17
2022,8,10,86,3,67,H,0,27,59,13,35,19,26,8,38,19,14,4,5,11,27,68,7,28,6,8,5,27,16,11,9,2,21
2022,9,62,94,10,65,H,0,36,74,17,41,5,6,12,24,25,7,10,5,19,20,49,5,19,20,26,7,26,10,18,4,3,7
2022,10,1151,85,10,64,A,0,32,70,12,25,9,12,19,27,14,9,9,5,19,19,49,4,17,22,29,6,20,10,10,1,5,11
2022,11,1274,76,10,59,H,0,33,64,6,20,4,5,4,31,18,10,11,8,12,23,62,7,28,6,9,9,25,13,15,5,2,6
2022,12,84,73,10,65,A,0,29,60,6,16,9,16,11,25,12,18,12,2,20,20,50,9,32,16,23,4,23,12,19,7,4,14
2022,13,85,97,10,60,H,0,37,70,14,26,9,13,9,31,22,10,10,8,14,23,60,11,32,3,6,6,25,18,19,7,1,15
2022,14,10,98,3,64,H,0,35,60,11,26,17,24,7,43,25,14,5,8,8,24,78,9,26,7,9,13,22,8,11,7,4,15
2022,15,1261,95,10,60,H,0,40,75,12,22,3,10,14,30,20,14,15,5,17,20,51,9,30,11,15,4,24,12,22,6,0,12
2022,16,10,66,54,63,H,0,22,52,7,24,15,20,10,28,10,14,3,2,15,24,63,2,11,13,19,14,24,7,9,7,2,20
2022,17,10,84,11,74,H,0,30,55,6,15,18,23,5,36,18,12,0,1,9,25,71,13,42,11,12,11,23,13,4,4,4,21
2022,24,10,77,17,74,A,0,25,61,5,14,22,31,17,25,13,11,14,2,17,24,62,10,28,16,17,14,22,9,16,2,10,22
2022,25,13,77,10,71,A,0,27,63,8,24,15,18,11,27,12,8,4,5,14,25,62,8,29,13,14,10,26,15,9,3,4,18
2022,30,10,75,11,72,A,0,25,54,7,23,18,24,6,35,14,11,0,4,16,25,70,7,26,15,19,12,27,9,5,4,0,20
2022,33,10,74,17,65,H,0,26,59,3,15,19,27,12,26,15,7,7,4,10,22,54,9,27,12,14,7,24,12,12,5,7,21
2022,2,86,75,11,49,H,0,27,56,6,18,15,26,14,29,14,15,12,7,11,19,61,8,32,3,4,12,21,11,17,7,3,20
2022,3,11,99,3,47,A,0,39,77,13,37,8,9,14,25,27,9,12,4,30,10,45,2,10,25,35,15,25,5,27,5,3,10
2022,4,68,55,11,51,N,0,18,47,5,19,14,19,7,25,9,18,11,4,11,18,57,5,16,10,10,10,24,5,17,8,2,16
2022,5,67,81,11,65,N,0,26,60,9,14,20,27,13,30,16,14,4,8,18,21,67,2,16,21,25,13,21,7,10,5,6,20
2022,6,11,105,3,50,H,0,36,76,15,37,18,20,17,27,20,14,20,8,23,16,51,3,17,15,21,12,25,3,32,7,2,15
2022,7,11,81,87,69,A,0,28,63,14,28,11,14,10,20,16,13,2,5,20,25,60,1,8,18,26,15,23,5,18,6,5,17
2022,8,11,72,88,58,H,0,27,49,9,21,9,14,6,28,12,21,6,3,14,20,58,8,21,10,14,12,18,9,20,8,2,15
2022,9,11,103,3,40,H,0,40,80,18,42,5,10,18,38,19,9,14,7,8,16,53,5,17,3,8,2,24,5,21,7,1,7
2022,10,11,56,54,45,H,0,16,59,5,26,19,23,18,27,8,12,8,5,19,16,52,2,13,11,16,13,27,4,18,5,3,24
2022,11,1120,70,11,44,H,0,25,69,9,25,11,16,16,34,13,10,7,11,15,18,61,6,25,2,3,10,30,7,18,7,6,17
2022,12,11,106,3,40,H,0,39,72,16,34,12,17,17,37,26,14,9,5,13,13,58,5,22,9,11,8,18,6,21,3,2,14
2022,13,46,75,11,64,H,0,28,56,3,21,16,19,10,31,14,11,7,2,6,25,59,13,33,1,2,4,20,15,9,4,1,18
2022,14,1211,93,11,63,H,0,34,69,7,23,18,31,16,35,17,9,7,5,9,23,71,8,29,9,13,15,27,5,15,4,4,25
2022,20,13,67,11,65,A,0,22,45,7,18,16,26,3,24,10,14,8,1,17,22,50,8,22,13,18,5,20,8,12,4,3,18
2022,24,17,71,11,58,A,0,25,49,10,23,11,23,8,28,11,14,7,6,17,20,72,5,20,13,15,25,23,10,12,8,2,21
2022,2,1403,89,17,74,H,0,35,68,4,15,15,22,20,24,20,12,11,3,17,25,54,11,25,13,19,6,17,12,17,3,3,16
2022,3,26,64,17,46,H,0,24,65,2,14,14,18,15,21,14,13,10,4,15,15,44,7,24,9,9,8,26,11,29,7,7,18
2022,4,89,65,17,51,H,0,24,50,6,16,11,15,11,26,11,16,8,3,18,16,46,7,18,12,15,5,15,6,13,3,0,15
2022,5,90,72,17,63,H,0,28,60,9,19,7,18,14,28,16,12,5,5,18,21,56,8,23,13,17,8,25,10,12,8,4,19
2022,6,1417,98,17,63,H,0,39,78,9,17,11,18,24,30,23,9,8,4,18,23,62,8,26,9,13,6,18,16,13,3,3,18
2022,7,17,103,3,43,H,0,40,71,21,46,2,4,11,33,30,11,13,8,11,18,62,3,17,4,8,13,21,7,18,8,0,12
2022,8,1246,86,17,52,H,0,37,78,6,25,6,9,18,32,23,15,13,4,7,22,66,7,31,1,2,10,23,12,21,7,2,9
2022,9,39,84,17,69,H,0,28,51,12,23,16,23,5,23,19,11,8,1,12,26,56,10,30,7,9,8,20,15,14,4,1,17
2022,10,17,103,3,57,H,0,33,67,16,33,21,28,12,37,22,12,7,8,14,25,72,1,16,6,7,10,24,10,15,3,2,18
2022,11,91,76,17,41,H,0,30,56,8,20,8,14,12,28,16,17,14,3,13,16,53,5,20,4,6,9,17,10,20,6,1,16
2022,12,92,85,17,55,H,0,29,65,5,23,22,30,12,24,14,10,21,3,17,18,53,5,21,14,20,12,27,6,28,7,1,20
2022,13,17,91,93,84,H,0,27,46,15,29,22,25,2,22,16,14,3,7,14,33,63,11,27,7,11,10,19,20,11,7,0,21
2022,14,17,92,3,44,H,0,33,63,13,34,13,20,14,34,21,12,9,9,10,19,72,3,22,3,3,19,21,9,17,9,1,20
2022,20,13,68,17,66,A,1,29,67,7,14,3,4,15,28,10,14,6,1,17,25,63,5,28,11,17,13,23,11,12,6,8,10
2022,24,85,86,17,73,H,0,33,59,3,11,17,26,13,25,20,13,10,3,16,22,47,14,24,15,19,3,18,13,19,5,2,20
2022,35,17,74,13,69,A,1,25,61,10,34,14,22,5,35,12,19,6,11,15,23,74,6,23,17,23,14,34,8,15,13,5,20
2022,2,13,74,3,67,H,0,25,57,7,24,17,23,13,26,14,17,13,2,11,28,61,5,21,6,8,8,23,9,17,6,0,15
2022,3,94,77,13,52,H,0,33,64,9,19,2,7,10,33,22,16,9,1,13,21,60,6,27,4,7,8,24,13,17,11,2,9
2022,4,6,80,13,65,H,0,27,59,9,24,17,18,7,29,18,4,7,2,9,23,55,12,36,7,8,3,25,16,11,3,1,18
2022,5,13,60,95,59,A,0,22,57,5,17,11,16,13,27,16,10,1,2,17,23,61,8,24,5,8,13,25,15,7,4,3,17
2022,6,96,60,13,58,A,0,24,50,7,18,5,10,5,25,14,10,8,0,13,20,48,12,26,6,9,3,22,13,11,8,3,12
2022,7,91,83,13,73,H,0,34,58,9,22,6,6,8,21,21,13,8,2,15,29,57,7,15,8,14,11,16,15,16,6,0,15
2022,8,39,72,13,65,H,0,23,51,10,28,16,27,3,25,12,10,6,1,18,25,60,2,21,13,22,15,30,8,16,7,4,23
2022,9,97,55,13,45,A,0,18,49,5,19,14,16,8,26,8,11,4,2,10,18,57,5,24,4,5,13,24,9,14,3,2,14
2022,10,13,104,3,58,H,0,44,82,10,26,6,13,19,31,28,12,14,8,10,25,68,8,26,0,0,12,22,15,21,6,4,14
2022,11,13,67,79,59,H,0,26,56,7,21,8,14,8,29,15,16,8,7,16,20,63,4,26,15,21,16,24,11,13,9,1,16
2022,12,1274,82,13,72,H,0,28,62,14,29,12,20,14,22,20,6,8,2,9,27,55,13,26,5,6,6,25,21,12,3,0,13
2022,13,13,97,3,53,H,0,36,68,18,46,7,10,12,27,25,7,18,1,7,20,53,12,28,1,2,6,21,17,21,4,3,6
2022,14,13,77,3,65,H,0,31,68,9,27,6,11,13,30,17,8,5,4,10,27,64,7,18,4,8,8,25,15,12,4,3,13
2022,2,98,77,29,56,A,0,30,64,7,24,10,22,16,29,14,9,10,4,16,19,53,5,24,13,14,5,23,8,14,3,5,19
2022,3,99,67,29,64,H,0,23,47,4,18,17,21,9,21,16,23,12,5,21,22,48,7,15,13,19,8,17,12,26,15,1,24
2022,4,100,60,29,53,A,0,19,51,8,23,14,17,7,27,10,12,4,1,17,20,55,3,15,10,16,12,26,6,12,7,5,21
2022,6,1246,86,29,61,H,0,32,59,5,15,17,22,13,35,13,17,3,8,15,24,70,7,25,6,13,13,11,10,10,9,0,19
2022,7,29,64,30,62,H,0,23,52,8,21,10,16,4,26,12,11,5,0,16,25,62,9,17,3,4,10,25,14,12,2,1,16
2022,8,101,71,29,43,H,0,26,56,10,26,9,13,15,33,15,16,5,4,17,17,54,1,18,8,15,9,18,7,12,5,3,16
2022,9,1463,71,29,52,H,0,23,59,10,29,15,19,12,28,15,14,8,5,14,19,51,6,17,8,11,6,27,9,19,10,2,23
2022,10,29,60,102,59,H,0,23,60,6,19,8,10,14,29,12,15,6,5,16,22,59,6,14,9,17,11,24,8,11,8,3,14
2022,11,29,61,103,57,A,0,25,54,8,16,3,4,6,20,10,7,7,4,14,22,57,5,16,8,12,17,24,10,13,7,5,12
2022,12,104,66,29,58,N,0,21,47,7,21,17,24,7,22,10,12,6,1,13,22,48,5,22,9,12,5,23,10,17,5,3,22
2022,13,29,68,105,52,A,0,24,55,5,11,15,22,9,29,5,10,7,6,20,19,49,5,20,9,13,3,25,13,14,1,4,18
2022,16,106,88,29,79,A,0,31,53,12,25,14,19,4,20,23,13,4,4,19,29,60,6,16,15,20,10,20,10,12,4,2,21
2022,17,107,64,29,62,H,0,21,45,10,19,12,19,5,25,16,15,5,3,16,20,54,5,20,17,20,10,21,4,12,10,0,19
2022,18,29,57,108,47,H,0,22,69,4,15,9,15,20,27,8,8,11,1,16,19,50,3,16,6,12,9,27,8,21,4,14,16
2022,19,29,71,109,56,H,0,24,62,7,25,16,19,9,29,12,8,3,5,17,17,55,6,17,16,18,11,29,10,15,3,3,15
2022,20,29,66,110,54,A,0,26,59,6,22,8,10,10,30,11,9,5,0,17,17,49,8,27,12,15,3,23,11,11,1,3,14
2022,21,111,86,29,75,A,0,29,52,10,21,18,21,5,22,12,11,4,5,14,30,67,6,22,9,12,15,19,12,12,7,1,21
2022,22,29,64,108,62,A,1,25,58,3,10,11,17,10,26,8,15,7,7,18,22,58,4,16,14,18,10,24,8,13,10,8,16
2022,23,29,64,109,53,A,0,21,46,8,16,14,20,9,28,8,14,5,3,17,20,61,5,23,8,15,16,21,12,10,5,5,18
2022,24,1436,73,29,61,H,0,29,51,9,22,6,8,6,22,17,10,3,2,9,22,51,11,22,6,7,6,18,9,12,4,2,18
2022,25,110,59,29,53,A,0,23,56,5,20,8,11,5,29,11,13,6,4,7,22,59,5,20,4,4,7,26,10,14,7,4,14
2022,26,29,71,112,52,A,0,29,50,8,16,5,5,5,24,14,14,6,2,11,21,52,6,18,4,9,9,16,11,14,7,2,11
2022,27,113,73,29,63,A,0,26,50,13,22,8,15,4,23,18,11,5,3,18,22,51,4,16,15,19,7,21,9,11,3,2,16
2022,28,1436,76,29,63,A,0,24,49,6,20,22,26,8,21,12,12,8,2,12,26,53,2,11,9,13,9,18,10,16,4,0,21
2022,29,29,68,106,67,A,0,26,54,10,18,6,10,9,19,15,12,6,1,13,24,47,9,18,10,11,4,22,12,13,4,4,11
2022,30,29,70,107,65,H,0,26,56,5,14,11,17,8,22,10,2,4,2,19,23,49,6,20,13,19,6,24,14,9,1,5,19
2022,31,29,72,113,68,A,0,25,54,8,15,14,21,8,24,9,13,7,2,20,25,53,5,18,13,18,8,24,11,14,7,6,22
2022,32,111,66,29,50,H,0,24,50,3,15,15,23,8,40,14,17,5,5,10,19,64,8,30,4,5,5,21,10,10,8,1,20
2022,33,112,67,29,55,A,0,21,49,13,24,12,13,8,26,10,17,6,4,7,24,56,6,15,1,3,8,21,9,12,10,3,11
2022,34,112,61,29,49,H,0,16,42,7,23,22,26,4,35,7,16,6,6,14,17,66,4,19,11,19,19,22,5,10,11,2,21
2022,2,114,76,106,69,A,0,27,57,4,20,18,32,8,32,10,15,12,1,17,28,71,6,35,7,15,17,28,9,18,8,1,24
2022,3,106,72,115,60,A,0,29,56,10,20,4,7,7,22,8,14,6,3,22,19,50,5,19,17,24,8,19,6,14,4,3,15
2022,4,102,85,106,77,H,1,30,63,9,21,16,18,11,27,15,13,7,8,19,26,67,10,25,15,19,14,23,17,13,5,3,16
2022,5,1163,87,106,63,H,0,33,67,7,15,14,19,17,28,13,9,7,7,15,24,64,6,19,9,12,12,22,10,11,5,2,15
2022,6,106,110,3,41,H,0,45,69,11,23,9,16,14,29,21,8,15,3,12,17,47,4,19,3,9,4,14,4,22,1,4,14
2022,7,116,79,106,57,H,0,30,63,7,22,12,19,13,30,12,13,8,5,14,23,58,3,16,8,14,6,24,8,14,8,4,18
2022,8,117,68,106,63,H,0,21,50,6,21,20,25,15,26,10,15,8,3,15,23,50,7,19,10,12,2,18,13,10,5,4,21
2022,9,118,64,106,51,A,0,25,52,5,9,9,16,7,25,6,9,12,3,16,19,59,7,21,6,14,22,26,7,18,2,4,15
2022,10,106,79,3,55,H,0,33,56,8,20,5,9,7,35,13,15,3,6,19,19,65,6,23,11,21,18,17,7,10,8,1,10
2022,13,106,68,108,63,H,0,20,45,8,16,20,25,8,31,9,15,4,5,15,25,68,7,25,6,10,15,20,5,8,9,3,21
2022,15,109,67,106,56,A,0,28,60,5,16,6,8,7,31,11,8,7,2,9,21,56,9,23,5,9,6,26,8,10,4,4,11
2022,17,106,73,113,65,A,0,28,61,5,18,12,15,18,24,11,19,3,3,14,26,59,5,15,8,11,12,16,14,13,12,2,16
2022,18,111,74,106,71,A,0,21,61,5,21,27,34,15,28,6,9,4,3,16,28,63,6,22,9,19,13,29,11,12,2,4,23
2022,19,106,68,109,57,A,0,24,51,4,19,16,23,4,29,11,12,10,3,16,24,56,5,22,4,11,6,28,8,18,6,2,21
2022,20,106,74,112,64,H,0,27,62,6,20,14,17,11,35,10,14,9,3,12,23,57,10,28,8,13,3,26,9,11,10,4,14
2022,21,112,72,106,60,H,0,24,55,9,23,15,24,10,28,12,9,9,8,16,21,60,7,22,11,19,17,25,10,13,4,2,19
2022,22,110,70,106,68,A,0,24,59,8,25,14,20,10,28,10,9,4,1,16,24,54,12,25,8,14,4,29,14,11,4,8,20
2022,23,106,77,111,61,A,0,30,66,7,21,10,14,14,33,15,10,8,3,14,20,63,11,35,10,14,11,24,13,9,6,4,11
2022,24,106,69,113,60,H,0,25,57,9,17,10,11,14,28,13,17,9,1,12,23,57,9,25,5,6,7,19,12,12,9,6,12
2022,25,1436,82,106,51,H,0,31,55,10,20,10,13,8,37,20,13,1,4,6,22,66,5,23,2,5,9,16,7,6,6,3,13
2022,26,107,69,106,60,A,0,24,62,9,30,12,17,13,30,9,8,2,7,14,24,59,6,21,6,12,7,26,9,8,3,4,21
2022,28,106,78,108,64,A,0,33,56,6,11,6,9,4,30,14,11,6,5,10,26,59,4,17,8,12,5,20,10,7,6,2,10
2022,29,1436,66,106,49,A,0,23,61,5,24,15,22,15,31,11,10,8,4,16,18,59,4,22,9,14,13,29,10,12,8,8,20
2022,30,107,66,106,62,H,0,24,60,7,24,11,17,11,29,14,12,7,2,13,24,58,8,24,6,7,6,29,9,13,7,3,17
2022,31,110,78,106,68,H,0,28,53,9,23,13,17,3,28,13,10,5,3,12,28,66,7,21,5,9,13,25,13,12,5,2,17
2022,32,106,72,107,69,A,0,28,59,11,23,5,8,4,29,14,11,5,2,19,25,54,9,25,10,22,8,30,10,8,4,1,11
2022,33,1436,74,106,42,H,0,26,53,10,24,12,18,6,28,15,4,7,2,14,16,44,4,13,6,11,4,25,5,13,2,5,19
2022,2,119,77,112,59,H,0,32,58,7,18,6,9,9,27,17,15,12,3,23,17,47,7,26,18,25,10,20,8,18,10,2,12
2022,3,96,68,112,67,N,0,28,63,4,17,8,9,7,24,8,4,5,6,10,25,54,13,26,4,6,5,29,15,13,3,3,14
2022,4,120,86,112,79,N,0,30,63,12,32,14,24,9,27,20,8,9,3,23,26,56,7,23,20,31,10,30,13,11,4,2,17
2022,5,117,75,112,70,A,0,28,61,11,29,8,11,16,22,12,13,5,2,14,28,61,7,23,7,9,11,18,16,11,6,3,12
2022,6,121,75,112,60,H,0,26,52,9,20,14,19,9,24,13,10,6,2,16,22,48,8,21,8,13,4,17,9,11,3,2,14
2022,7,122,69,112,59,H,0,29,66,7,27,4,10,11,23,9,8,11,4,12,21,49,7,23,10,14,6,29,11,17,4,2,10
2022,8,123,82,112,75,H,0,28,53,10,26,16,21,5,33,14,14,4,5,16,28,66,12,33,7,14,11,23,14,10,7,2,18
2022,9,112,68,124,55,A,0,29,49,4,16,6,11,5,39,11,23,3,4,10,21,72,6,28,7,11,12,18,8,9,14,1,13
2022,10,125,95,112,78,H,0,28,54,11,24,28,37,10,24,23,9,11,4,17,27,57,13,30,11,16,8,22,17,15,5,2,29
2022,11,126,81,112,66,A,0,34,65,7,18,6,12,9,27,18,11,13,3,12,26,59,8,34,6,10,9,26,16,18,5,4,12
2022,12,127,75,112,65,H,0,23,49,10,19,19,27,6,27,11,12,5,0,14,22,53,8,28,13,17,7,25,12,11,7,1,20
2022,13,112,78,115,71,A,0,27,58,7,23,17,23,8,28,14,11,8,3,18,21,58,10,30,19,20,10,25,13,15,5,0,18
2022,20,112,69,107,57,H,0,26,50,12,21,5,9,2,27,13,6,6,6,11,20,56,8,22,7,9,10,23,10,7,2,2,8
2022,21,1436,82,112,72,H,0,28,53,9,21,17,21,9,21,13,8,4,2,13,27,53,8,23,10,12,7,18,10,10,4,2,20
2022,25,112,78,113,66,A,0,26,43,8,17,18,23,2,25,16,14,7,4,12,26,58,7,26,7,11,9,18,15,12,6,1,20
2022,26,107,70,112,64,H,0,26,60,6,25,12,14,8,31,14,7,5,5,10,22,64,8,30,12,15,12,27,6,8,6,5,13
2022,28,108,85,112,75,H,0,32,58,10,20,11,13,17,20,12,16,6,5,13,24,50,12,22,15,17,6,10,14,11,5,4,17
2022,29,110,68,112,64,H,0,24,52,8,22,12,14,6,27,12,13,6,0,9,24,61,12,27,4,4,7,22,12,11,8,2,13
2022,30,112,65,109,49,A,0,24,56,11,30,6,12,11,28,10,10,9,3,15,17,48,6,21,9,16,7,23,9,12,6,3,10
2022,31,112,75,1436,74,H,1,29,59,12,24,5,8,6,25,13,10,3,4,16,25,60,12,32,12,16,10,26,13,10,5,2,11
2022,32,112,75,113,65,H,0,28,58,8,18,11,15,9,27,9,13,6,1,9,27,60,6,23,5,8,8,24,13,13,5,5,16
2022,33,111,88,112,82,H,0,28,56,10,20,22,26,12,25,11,13,3,2,10,33,68,10,34,6,6,10,19,14,9,9,0,18
2022,34,112,74,111,70,H,0,20,49,9,27,25,45,8,31,13,10,7,3,21,22,61,8,26,18,25,13,29,7,13,5,4,29
2022,35,110,92,112,85,A,0,25,50,10,20,32,40,4,23,10,11,3,3,22,32,65,9,21,12,20,12,23,15,11,6,2,25
2022,36,112,83,109,62,H,0,30,57,17,32,6,8,10,28,19,17,8,4,12,24,63,5,20,9,12,12,15,12,10,8,6,10
2022,38,108,83,112,73,A,0,32,62,3,13,16,21,13,30,14,11,4,4,14,27,69,10,30,9,14,11,16,12,8,5,7,17
2022,40,110,80,112,60,H,0,29,52,11,21,11,18,2,33,17,8,3,4,7,24,64,5,26,7,9,7,26,9,6,1,0,12
2022,2,1439,82,113,47,H,0,35,66,9,21,3,5,9,26,18,8,4,3,11,20,61,4,22,3,3,13,24,9,19,3,3,11
2022,3,113,71,3,52,H,0,26,72,4,20,15,20,16,27,12,14,16,4,16,17,52,4,17,14,15,9,35,5,26,8,4,18
2022,4,128,90,113,46,H,0,31,57,7,14,21,30,12,33,15,10,12,3,16,16,49,5,21,9,15,4,19,9,17,6,2,24
2022,5,113,75,3,43,H,0,28,56,6,23,13,17,12,24,16,13,12,3,17,13,42,5,12,12,14,6,17,10,24,7,1,16
2022,6,127,64,113,56,A,0,23,51,5,18,13,16,7,19,12,13,16,3,23,17,43,2,14,20,26,10,23,13,18,8,4,16
2022,7,129,71,113,39,H,0,25,44,11,20,10,16,8,36,18,21,4,7,11,17,59,2,16,3,5,7,14,6,12,10,1,15
2022,8,102,77,113,66,H,0,29,56,5,18,14,23,10,27,12,12,9,2,14,23,54,7,26,13,17,6,23,14,14,8,1,23
2022,9,130,73,113,47,H,0,26,56,10,25,11,14,15,25,13,18,10,3,15,17,51,5,22,8,12,11,15,9,18,12,1,14
2022,10,113,86,3,50,H,0,34,65,11,30,7,10,13,31,26,7,8,0,15,17,48,5,25,11,18,4,21,10,10,4,0,8
2022,11,121,49,113,47,A,0,17,55,3,18,12,21,12,24,8,4,6,2,13,17,45,5,18,8,13,8,31,14,10,2,1,19
2022,12,1353,80,113,64,H,0,27,51,10,20,16,23,6,25,21,10,9,1,12,24,57,9,22,7,8,9,23,11,15,8,2,20
2022,13,109,69,113,66,H,0,23,43,5,12,18,32,4,32,10,12,4,4,16,26,62,7,22,7,13,10,25,13,8,4,2,26
2022,15,111,80,113,72,H,0,28,60,8,27,16,20,7,31,10,10,6,5,15,28,65,4,23,12,15,7,28,12,9,7,0,22
2022,18,108,71,113,62,H,0,26,55,5,19,14,20,8,26,9,12,7,5,10,27,64,5,18,3,4,12,24,13,14,6,1,18
2022,19,110,88,113,46,A,0,29,61,11,26,19,21,12,30,11,14,10,2,14,18,60,4,24,6,10,15,22,11,21,8,3,21
2022,20,113,71,107,64,H,0,25,51,14,28,7,8,2,29,14,12,4,3,10,24,62,10,29,6,11,12,24,17,10,5,2,12
2022,21,107,73,113,61,H,0,28,57,9,22,8,11,12,23,12,7,4,2,13,21,46,5,15,14,18,5,20,11,7,3,2,14
2022,22,1436,81,113,68,H,0,30,51,3,12,18,22,6,26,15,10,6,1,10,26,54,14,26,2,4,3,18,18,13,5,2,20
2022,24,108,62,113,50,A,0,24,47,6,11,8,15,8,23,19,18,12,6,13,18,56,5,15,9,13,12,18,7,15,9,5,12
2022,27,111,85,113,74,A,0,33,63,10,22,9,11,7,34,14,6,2,2,8,27,64,15,35,5,7,4,25,22,7,4,2,13
2022,29,113,65,109,61,H,0,27,62,5,22,6,7,11,21,19,6,7,4,14,22,53,6,17,11,14,11,25,8,13,2,2,12
2022,31,110,93,113,79,H,0,29,60,13,28,22,25,12,20,15,9,7,1,14,30,62,10,28,9,14,13,20,15,14,7,2,22
2022,32,1436,75,113,56,A,0,28,63,7,25,12,17,13,32,17,11,1,0,13,20,59,3,18,13,17,8,24,9,8,7,9,19
2022,2,121,61,109,54,A,0,19,44,9,22,14,20,1,22,8,17,12,4,21,18,53,6,21,12,19,13,27,4,20,10,5,20
2022,3,109,73,105,56,A,0,22,50,9,15,20,24,5,27,9,14,9,3,21,18,54,5,24,15,21,10,24,9,19,7,3,22
2022,4,1353,75,109,61,H,0,28,66,5,19,14,21,17,31,10,7,7,4,10,21,55,11,29,8,11,4,26,13,9,4,4,17
2022,6,109,62,131,54,H,0,17,46,3,17,25,36,8,34,13,11,7,6,17,18,58,8,23,10,15,11,28,14,12,4,1,28
2022,7,132,77,109,68,H,1,29,74,5,24,14,19,18,33,21,18,15,7,15,27,70,9,28,5,7,10,29,14,20,12,6,17
2022,8,109,75,115,70,H,0,27,58,5,17,16,26,11,26,16,9,9,4,17,25,61,8,26,12,17,13,25,14,12,6,3,16
2022,9,109,76,3,43,H,0,30,63,6,17,10,21,9,42,11,18,11,9,13,18,70,3,20,4,9,12,32,4,20,10,4,19
2022,10,109,90,133,86,A,2,29,69,8,29,24,28,10,31,12,11,9,0,15,31,63,16,37,8,12,3,31,28,15,5,3,21
2022,11,120,66,109,49,A,0,24,58,5,17,13,24,19,34,10,16,5,1,15,19,60,5,21,6,11,10,22,8,11,10,6,20
2022,12,134,70,109,52,H,0,27,62,5,20,11,13,7,32,17,6,7,9,16,16,55,11,28,9,12,9,30,13,16,4,4,19
2022,15,109,77,108,72,A,0,28,58,8,18,13,24,7,26,15,7,6,4,17,26,59,3,19,17,23,12,30,14,12,3,5,22
2022,17,110,76,109,56,A,0,26,56,11,27,13,18,10,24,14,12,6,2,16,23,50,4,16,6,10,6,24,10,15,5,1,21
2022,19,1436,83,109,57,A,0,31,59,12,25,9,10,8,33,20,13,7,1,16,20,59,5,21,12,15,7,20,6,10,7,2,13
2022,21,110,73,109,69,H,0,25,58,10,28,13,18,10,21,12,9,6,1,17,28,53,9,18,4,10,7,26,9,14,3,4,16
2022,23,1436,90,109,67,H,0,34,59,11,23,11,13,7,25,17,10,9,0,16,26,51,9,23,6,9,2,17,10,13,6,3,16
2022,24,109,65,111,62,H,0,24,57,7,19,10,14,11,29,10,12,3,5,15,23,59,6,27,10,13,7,25,13,9,8,4,14
2022,25,109,60,107,55,A,0,22,53,2,17,14,19,8,24,6,9,6,4,17,19,51,6,22,11,16,10,26,8,13,3,1,14
2022,27,109,59,108,55,H,0,16,45,5,11,22,35,12,35,6,18,2,3,18,22,67,2,22,9,21,15,20,9,8,11,6,25
2022,29,107,83,109,55,A,0,30,54,14,32,9,11,4,28,18,8,7,5,13,20,51,6,16,9,13,5,21,5,13,6,2,12
2022,31,111,87,109,68,H,0,34,66,8,21,11,15,14,28,16,6,3,1,14,25,58,8,24,10,17,10,20,13,11,4,3,13
